areaType,areaName,areaCode,date,newCasesByPublishDate,cumCasesByPublishDate
nation,England,E92000001,2020-12-21,28742,1772635
nation,England,E92000001,2020-12-20,32155,1743893
nation,England,E92000001,2020-12-19,22775,1711738
nation,England,E92000001,2020-12-18,24452,1688963
nation,England,E92000001,2020-12-17,22401,1664511
nation,England,E92000001,2020-12-16,23432,1642110
nation,England,E92000001,2020-12-15,16504,1618678
nation,England,E92000001,2020-12-14,17882,1602174
nation,England,E92000001,2020-12-13,17164,1584292
nation,England,E92000001,2020-12-12,17468,1567128
nation,England,E92000001,2020-12-11,17899,1549660
nation,England,E92000001,2020-12-10,17622,1531761
nation,England,E92000001,2020-12-09,12960,1514139
nation,England,E92000001,2020-12-08,10459,1501179
nation,England,E92000001,2020-12-07,11623,1490720
nation,England,E92000001,2020-12-06,14294,1479097
nation,England,E92000001,2020-12-05,12666,1464803
nation,England,E92000001,2020-12-04,13412,1452137
nation,England,E92000001,2020-12-03,11992,1438725
nation,England,E92000001,2020-12-02,13323,1426733
nation,England,E92000001,2020-12-01,11618,1413410
nation,England,E92000001,2020-11-30,10869,1401792
nation,England,E92000001,2020-11-29,10054,1390923
nation,England,E92000001,2020-11-28,13323,1380869
nation,England,E92000001,2020-11-27,13557,1367546
nation,England,E92000001,2020-11-26,14637,1355272
nation,England,E92000001,2020-11-25,15893,1340635
nation,England,E92000001,2020-11-24,9854,1324742
nation,England,E92000001,2020-11-23,13329,1314888
nation,England,E92000001,2020-11-22,16668,1301559
nation,England,E92000001,2020-11-21,17615,1284891
nation,England,E92000001,2020-11-20,17845,1267276
nation,England,E92000001,2020-11-19,20291,1249431
nation,England,E92000001,2020-11-18,17189,1229140
nation,England,E92000001,2020-11-17,17549,1211951
nation,England,E92000001,2020-11-16,19423,1194402
nation,England,E92000001,2020-11-15,21998,1174979
nation,England,E92000001,2020-11-14,24298,1152981
nation,England,E92000001,2020-11-13,24540,1128683
nation,England,E92000001,2020-11-12,30843,1104143
nation,England,E92000001,2020-11-11,19970,1073300
nation,England,E92000001,2020-11-10,18622,1053330
nation,England,E92000001,2020-11-09,19036,1034708
nation,England,E92000001,2020-11-08,18293,1015672
nation,England,E92000001,2020-11-07,21875,997379
nation,England,E92000001,2020-11-06,20268,975504
nation,England,E92000001,2020-11-05,21137,955236
nation,England,E92000001,2020-11-04,21863,934099
nation,England,E92000001,2020-11-03,17330,912236
nation,England,E92000001,2020-11-02,15860,894906
nation,England,E92000001,2020-11-01,20602,879046
nation,England,E92000001,2020-10-31,18864,858444
nation,England,E92000001,2020-10-30,20821,839580
nation,England,E92000001,2020-10-29,19740,818759
nation,England,E92000001,2020-10-28,21245,799019
nation,England,E92000001,2020-10-27,19629,777774
nation,England,E92000001,2020-10-26,17883,758145
nation,England,E92000001,2020-10-25,16487,740262
nation,England,E92000001,2020-10-24,19332,723775
nation,England,E92000001,2020-10-23,17116,704443
nation,England,E92000001,2020-10-22,17354,687327
nation,England,E92000001,2020-10-21,22948,669973
nation,England,E92000001,2020-10-20,17814,647025
nation,England,E92000001,2020-10-19,16365,629211
